GENEID,KD_1_1,KD_1_2,KD_2_1,KD_2_2,KD_2_3
Sncb,-0.370111838,-0.304933543,0.107573313,-0.024000188,0.009589651
Snd1,-0.272840834,-0.073857843,-0.101846878,-0.223145057,-0.364389548
Sned1,-0.419114626,-0.323784679,0.20369121,-0.123565058,0.078491996
Snf8,-0.245626818,0.289477555,-0.174520561,-0.205744986,-0.199743069
Snhg11,0.101541522,0.24218097,0.415965169,0.338526431,0.696200335
Snhg4,0.239757776,0.18893896,0.087892452,0.135174633,0.056473613
Snip1,-0.427870063,-0.115999463,-0.193757592,-0.028159826,-0.452108762
Snn,-0.117462484,-0.022152774,-0.331800396,-0.154419986,-0.461767246
Snora15,-0.149060246,0.272474015,-0.099699766,0.018134508,-0.263735147
Snora17,-0.225358509,0.32312871,0.033550274,-0.069126958,-0.119808651
Snora21,-0.340454436,0.403964098,-0.064646782,0.103038697,-0.023235392
Snora23,-0.111281149,-0.039012088,-0.025136466,0.051693641,-0.039749767
Snora26,-0.028802321,-0.148369799,-0.011013472,0.06104207,-0.323065436
Snora28,-0.021069167,0.073250317,0.098683698,0.056450057,-0.086222024
Snora30,0.080110334,-0.052331446,-0.079739205,0.073026019,-0.128012433
Snora41,-0.295386531,-0.241335307,-0.106487758,0.014765628,-0.281318343
Snora57,-0.055239824,-0.17329824,-0.051020115,-0.060936718,0.02253555
Snora61,-0.076118806,-0.033262881,-0.083255881,-0.00484026,-0.325771366
Snora62,-0.032827129,-0.150685963,-0.025835749,-0.155057898,0.081821537
Snora65,-0.145093747,-0.35279096,-0.138294252,-0.304138919,-0.087975389
Snora68,0.070555034,0.206143847,0.212254288,-0.115831299,-0.427012569
Snora73a,0.061887162,0.207686957,-0.179944073,0.079566484,-0.580084755
Snora73b,0.131078161,0.326276682,-0.209764906,0.163990822,-0.541311448
Snora74a,0.134512577,0.024990167,-0.381530425,-0.123566533,-0.553361045
Snora78,-0.011979391,-0.051287638,0.116023836,-0.120773085,-0.40962884
Snora7a,-0.077331391,-0.134952775,0.033639229,-0.123041818,-0.425502954
Snora81,0.192815839,0.082773232,0.185735537,0.152832744,0.310500785
Snord104,-0.272138512,-0.315535221,0.056456476,-0.093789741,-0.613393395
Snord107,-0.013467829,-0.082345903,0.054790166,0.092461145,0.110244023
Snord118,-0.157158661,-0.35675312,-0.048785564,-0.068881831,-0.439500224
Snord13,-0.099008336,-0.219964213,0.188866064,-0.195866868,-0.387833286
Snord15a,-0.184188432,0.118537419,0.093195516,0.109043893,-0.405633926
Snord15b,-0.168178117,0.024765089,0.028527563,-0.138493266,-0.385677118
Snord17,0.151510801,-0.020109576,-0.273262793,0.00704899,-0.253118706
Snord2,0.244745328,-0.222877786,0.005011028,-0.059050329,-0.293951588
Snord21,-0.412490284,-0.463146415,0.205224246,-0.710662396,-0.394599356
Snord22,-0.19503001,0.236057102,-0.351964746,0.19281645,-1.279673329
Snord32a,-0.101340517,-0.075111905,0.366938104,-0.11792424,-0.353211282
Snord3a,-0.313765103,-0.318002812,-0.114860448,-0.311173003,-0.729452607
Snord47,0.16213754,-0.126248986,0.091262637,0.094841693,-0.052576658
Snord49b,-0.25697908,-0.065706407,-0.046206621,-0.098081862,-0.438544636
Snord64,0.127332488,-0.038177586,0.222660023,-0.054155557,-0.199988611
Snord78,0.12720361,-0.016138702,0.063400534,0.088577619,0.205370643
Snord83b,-0.238726985,0.227439732,-0.105332307,0.044829803,-0.082978376
Snord89,0.079275151,0.147025065,0.219487074,0.142796776,0.198572485
Snord91a,-0.473211995,0.116260893,-0.159991369,0.150698044,-0.567105065
Snord94,-0.082190799,0.062365244,-0.173962518,0.334386533,-0.600133218
Snph,-0.314569949,0.110894219,-0.012424442,0.031208708,-0.175575165
Snrk,-0.151990238,-0.110734795,-0.008707163,-0.070537932,-0.068755929
Snrnp200,-0.219614654,-0.110728409,-0.173891929,-0.113409048,-0.224004703
Snrnp25,-0.42773778,-0.049630885,-0.270231593,-0.249164609,-0.58187285
Snrnp27,0.165103443,-0.177541895,-0.073718414,-0.119455396,-0.168323231
Snrnp35,0.07633839,0.129494015,-0.005466671,-0.055016722,-0.126297022
Snrnp40,-0.216176933,0.056984433,-0.135390783,-0.225292725,-0.144686226
Snrnp48,0.369573803,-0.071970841,0.11447795,0.154418981,0.339763413
Snrnp70,-0.027094822,0.126287522,-0.005424298,-0.098429615,0.000381005
Snrpa,0.113659031,0.006317276,0.112670022,0.053825538,0.151631667
Snrpa1,-0.356656117,0.022940761,-0.175868653,-0.061391459,-0.089343258
Snrpb,-0.127457508,0.296312509,-0.1848179,-0.131054976,-0.163745137
Snrpb2,0.216486998,0.256887753,0.084587582,0.073288677,-0.052024068
Snrpc,0.446210682,-0.338088238,0.078312617,0.158805108,0.283568595
Snrpd1,0.071239018,0.019328292,-0.091965985,-0.193346998,-0.096669083
Snrpd2,-0.095050963,0.185364433,-0.360888793,-0.260174201,-0.478289907
Snrpd3,0.095433782,-0.028261342,-0.085040033,-0.100015866,-0.039643695
Snrpe,0.177430612,0.076693459,-0.158590852,-0.142966624,-0.252528804
Snrpert,-0.137196044,0.336777711,-0.083774855,-0.069558765,-0.342602684
Snrpf,0.134999558,0.298485185,0.073412153,-0.035175409,-0.116017015
Snrpg,0.03825168,0.046337135,-0.345137721,0.046556507,-0.606664271
Snrpn,-0.026016442,0.387193279,0.16974072,0.153596466,0.190807533
Snta1,-0.204805241,-0.213394386,-0.176366747,-0.164590426,-0.089965176
Sntb1,-0.329638207,0.104355449,0.093047084,-0.015814176,0.158659513
Sntb2,0.036414552,0.228106808,-0.07852708,0.199932557,0.003906394
Sntg1,0.325793871,0.22970086,0.352559366,0.173298172,0.349359272
Sntg2,-0.068911419,-0.483242418,-0.092266919,0.271252731,-0.28105271
Snu13,0.1227339,0.188648817,-0.159109464,-0.134044663,-0.307656467
Snupn,-0.024770165,-0.055556275,-0.118571534,-0.18104532,0.09480286
Snurf,0.023685635,0.16984477,0.098225158,0.135506038,0.005905075
Snw1,0.13348749,0.074025376,-0.098808817,-0.092806456,-0.16345083
Snx1,0.172346594,0.242897704,-0.168715101,-0.154071983,-0.146995658
Snx10,0.116170836,0.057466315,0.076973888,0.10642776,0.133741031
Snx11,-0.097091175,-0.351669096,-0.114355585,-0.285927959,-0.250446472
Snx12,0.070233463,-0.178377776,-0.023075967,-0.024681442,-0.158586975
Snx13,0.120747456,0.083299268,0.122783337,0.094275321,0.155792783
Snx14,0.24559693,0.325023311,0.148306501,0.125492748,0.151433335
Snx15,-0.299790428,-0.220058542,0.025115348,-0.057675849,-0.262176246
Snx16,0.283242654,0.167760906,0.103074512,0.167065659,0.112917985
Snx17,-0.15302223,-0.050435556,-0.262036822,-0.198694274,-0.443991447
Snx18,-0.21522799,0.097318173,-0.023083186,-0.061259688,0.003432516
Snx19,-0.199849912,0.046132632,-0.026903053,0.010016345,-0.147224236
Snx2,0.08950154,0.162506141,0.050720703,0.023858302,-0.005097591
Snx21,-0.407630613,-0.013240666,-0.174521748,-0.070500647,-0.475283538
Snx22,-0.185136172,-0.025282091,-0.384065278,-0.223142563,-0.539707312
Snx24,-0.201071093,0.099853659,-0.14779514,-0.082420373,-0.11368413
Snx25,-0.051287835,0.115537377,-0.012132595,-0.056168794,-0.270896175
Snx27,-0.042347903,0.141449342,0.006778338,0.157107762,0.000591897
Snx29,-0.075506007,0.201673893,-0.034365393,0.097703418,0.114460894
Snx3,-0.079547922,0.258573198,-0.072649671,-0.120250156,-0.099382117
Snx30,0.09158638,-0.125757612,-0.096113649,-0.120609378,-0.218310825
Snx32,0.070168765,0.014552082,-0.184938655,-0.034975407,-0.16667972
Snx33,-0.127754329,-0.281333031,-0.234780488,0.048603979,-0.002621296
Snx4,-0.07055661,0.001985751,-0.102836623,-0.175532749,-0.129694862
Snx5,0.083966183,0.10449709,-0.058705802,0.013651521,-0.141756676
Snx6,0.242833009,0.150721022,-0.122152473,0.016655349,-0.246702141
Snx7,0.212803737,0.256146387,0.272522243,0.116859556,0.347307097
Snx8,0.07512185,0.241435827,0.140854487,-0.154669459,-0.345456268
Snx9,-0.244994074,-0.627802997,-0.219393781,-0.267827703,-0.146100073
Soat1,0.004360057,-0.228340828,0.002726682,0.040711611,-0.036871101
Sobp,-0.173749455,-0.075080652,0.038257166,0.045166421,0.181411807
Socs2,-0.461302088,-0.248174986,0.108292092,0.175704232,-0.014052486
Socs4,0.049416202,0.078283215,0.059579274,0.268083329,0.234722408
Socs5,0.082107172,0.183785649,-0.043244219,0.097905465,-0.09889637
Socs6,-0.034161185,-0.022264836,0.207913054,0.08318063,0.245612201
Socs7,-0.032437881,0.2156253,0.064041796,0.014738525,-0.032399632
Sod1,0.011854233,0.054554115,-0.201359252,-0.261546585,-0.512574355
Sod2,0.05482848,0.231778808,0.002806119,0.087699514,0.036836278
Sod3,0.066943741,-0.278629917,-0.016416643,-0.137668629,0.016962108
Son,0.023390387,0.19399909,0.153201376,0.292916535,0.209809683
Sorbs1,0.020588958,-0.169234474,0.113940221,0.152350856,0.258615537
Sorbs2,0.058126958,0.049611224,0.248997073,0.35123251,0.416755392
Sorbs3,-0.437035788,-0.295732867,-0.317423569,-0.169784008,-0.778950835
Sorcs1,0.099435455,-0.278616917,0.016323742,-0.024023517,0.015011193
Sorcs2,-0.208459254,-0.281205996,-0.274674035,-0.021149111,-0.137767665
Sorcs3,0.101570079,0.268345891,0.150649454,0.114800098,0.091320198
Sord,-0.500717403,0.030439833,-0.336237815,-0.149446098,-0.61002294
Sorl1,0.016191677,-0.084503996,0.021942397,0.0474288,0.086095743
Sort1,0.055964229,0.129244903,0.003702066,0.091127116,-0.008162958
Sos1,0.124250347,-0.205189258,0.196128139,0.225173644,0.287190676
Sos2,-0.056892848,0.015241157,0.083046805,0.020418258,0.092605009
Sostdc1,0.180765482,-0.299316817,-0.010545482,0.035083118,0.12477058
Sowaha,0.039072756,-0.027426239,-0.211034878,0.080490237,0.144587707
Sowahc,0.173562157,0.159398415,0.124902711,-0.044031016,0.060928816
Sox1,0.07527276,0.090424749,0.204241352,0.006413028,0.259286122
Sox11,-0.0276213,-0.111762373,-0.090129603,-0.113180164,-0.039372135
Sox12,-0.395397846,-0.376140682,-0.029977581,-0.000155111,-0.261587712
Sox2,-0.223549507,0.085066107,-0.041048589,0.030906447,0.057816694
Sox21,-0.020552781,-0.016628031,-0.306642163,-0.027385215,-0.117569605
Sox4,0.097187539,0.205030589,0.26148053,0.100384951,0.224707256
Sox5,0.140556577,-0.20604923,0.132827968,-0.025164787,0.201867141
Sox6,-0.149103823,-0.302693635,-0.301756177,0.026757865,-0.194120053
Sox8,-0.326447547,-0.234428154,-0.278760716,-0.113501555,-0.299283983
Sox9,-0.001792459,0.236952045,0.073693498,0.13734068,0.188712501
Sp1,0.054273721,0.282769663,-0.035241283,0.173043409,0.07390571
Sp100,-0.155778518,-0.357068501,0.291916842,-0.225808118,0.523653636
Sp110,0.045535539,-0.667499132,0.223970864,-0.473693403,0.516832373
Sp140,-0.30173363,-0.501278571,-0.388262942,-0.086960976,0.690528967
Sp140l1,0.110707269,-0.163440167,-0.037797175,-0.21983619,0.055782619
Sp140l2,-0.039197829,-0.215770322,0.14632563,-0.583323944,0.673250631
Sp2,-0.067516772,0.158983346,-0.114855655,0.067934553,0.516546187
Sp3,0.218569216,0.194681459,0.090141241,0.081589583,0.210405414
Sp4,0.377229006,0.066104278,0.180530713,0.081471762,0.146743747
Sp8,0.026591785,0.033041334,0.236463108,0.2235132,0.23017663
Sp9,0.250546841,0.149039299,0.145642983,0.130169689,0.249512505
Spa17,0.241043205,-0.098523971,0.028130634,-0.206561342,0.240101231
Spaar,0.026020046,-0.869922945,0.1064792,-0.261456493,-0.206960307
Spaca6,0.405869158,-0.026082331,0.475850666,0.427743098,0.616567343
Spag1,-0.116437413,0.006294239,0.135147104,0.00257762,0.378528545
Spag16,-0.137913001,-0.596775314,-0.081408964,-0.469885131,0.09445369
Spag17,-0.133305601,0.042140593,-0.107189367,-0.154121245,0.349525815
Spag4,0.007513927,-0.374079763,-0.028445796,-0.119600231,0.121917323
Spag5,-0.313531556,-0.314162747,-0.231027187,-0.278003147,0.075526773
Spag6,0.015565922,-0.29463408,0.10535359,-0.176119538,0.221742708
Spag6l,-0.085221788,0.078446711,-0.057047507,0.231127703,-0.040226196
Spag7,0.04320971,0.072039984,-0.064927598,-0.163712607,-0.108992058
Spag9,0.130190135,0.153504085,0.01010452,0.122788664,0.071702011
Sparc,-0.014635165,0.296399039,0.17772571,0.267971524,0.114329814
Sparcl1,-0.09061396,-0.132155386,-0.037888363,-0.229206433,-0.181029122
Spart,-0.376021557,-0.136574761,-0.029745046,-0.106107012,0.296938422
Spast,0.145438987,0.002975936,0.062190153,-0.031868772,-0.032907447
Spata1,0.515771968,0.26944224,0.220349827,0.14601589,0.24722013
Spata13,-0.328390696,-0.466175804,-0.070894119,-0.207663181,-0.404596652
Spata17,-0.221946161,-0.114417553,0.125837474,-0.133582648,0.178370102
Spata18,-0.141261448,0.010306791,0.219209787,-0.176687788,-0.285168673
Spata2,0.001602535,0.097322963,-0.209074203,0.083772105,-0.055812229
Spata24,0.360766921,0.035859955,0.165053362,-0.021877329,-0.227985593
Spata2l,-0.298981922,0.129120657,-0.230484692,0.136454534,-0.157009823
Spata31f3,0.031962027,-0.144649762,-0.092327116,-0.017210807,-0.120295904
Spata33,0.202055069,-0.093053015,-0.071837767,0.05695475,-0.023769746
Spata6,-0.001292979,-0.223232085,-0.212480918,-0.067665677,0.105393184
Spata6l,-0.033161816,-0.151718804,-0.175942391,-0.034703808,-0.188599569
Spata7,0.11208742,0.111512846,0.165952031,0.095048364,0.257971316
Spata9,0.135853591,-0.343848155,-0.084688926,-0.033591537,0.006826268
Spats1,0.065434576,-0.059688678,-0.125001837,0.238311706,0.086946106
Spats2,-0.074202258,-0.123065429,-0.090162746,-0.081652742,-0.078668198
Spats2l,0.089859327,-0.049419578,-0.127853616,-0.114708029,0.001363551
Spc24,0.352689555,0.008478696,0.035775694,-0.133644774,0.192416441
Spc25,0.100122161,-0.153728522,-0.018301967,-0.117066492,0.292416807
Spcs1,0.064727213,0.232907789,-0.247428801,-0.050418618,-0.132677989
Spcs2,0.079395761,0.016941054,0.000627078,-0.139209691,-0.087231163
Spcs3,0.192714511,0.169849828,0.120409715,0.205775461,0.080591115
Spdl1,-0.093415428,-0.591563577,0.110856135,-0.435042579,-0.01445664
Spdya,0.404315106,-0.45987725,-0.127122613,0.069071768,0.033103292
Specc1,0.041863359,-0.061303282,-0.183849559,-0.052018217,0.078363312
Specc1l,-0.061639245,-0.07606931,-0.035141321,-0.076271528,0.024604954
Speer4a,0.038192643,-0.610050674,0.041044277,-0.006484478,0.372248151
Speer4b,-0.281943823,-0.305167224,-0.180839734,0.266689997,0.205306632
Spef1,-0.212771683,-0.52750486,-0.262662,-0.174851286,-0.218712658
Spef2,0.108226284,-0.237605366,0.122100344,-0.045676915,0.365234039
Speg,-0.061967482,-0.375167696,0.144893941,0.100241891,0.042404405
Spen,0.032239145,-0.01763344,0.026347295,0.021232532,-0.000875915
Spg11,-0.059551012,0.07344163,-0.035176807,0.066744306,0.070636164
Spg21,-0.307694417,-0.258073509,-0.26602674,-0.189966813,-0.482747773
Spg7,-0.045765171,0.277971312,-0.158231884,-0.204664795,-0.152482007
Sphk1,0.113952832,0.049354299,-0.039412481,0.080042952,-0.278457264
Sphk2,-0.021068627,-0.139987645,-0.119206754,-0.284641963,-0.433660918
Sphkap,-0.034368095,0.011779161,-0.049799211,0.09931295,-0.049834883
Spice1,-0.088871119,-0.068144842,-0.026119778,0.047373002,-0.064185162
Spidr,-0.046257391,0.057938094,-0.016735053,-0.176951483,-0.106348328
Spin1,0.04754747,0.081548701,-0.103392349,0.023227751,-0.184008116
Spin2c,0.164570329,0.209864151,-0.178027146,-0.165849016,-0.177762229
Spin4,-0.345117955,-0.619705514,-0.145320706,-0.100158992,0.074322824
Spindoc,-0.081987123,-0.101699252,-0.02676313,-0.037152058,0.098030028
Spink10,0.008169751,-0.029627193,0.062701636,0.306963782,0.278957623
Spink13,0.012036548,-0.14852858,0.100793894,0.004443496,0.099973499
Spink5,0.076757979,-0.12819788,-0.190893186,-0.253318463,0.519265128
Spink8,0.187673952,0.180826474,-0.163228404,0.075377914,-0.100666901
Spint2,0.236144887,-0.15478055,0.14771508,0.132901816,0.337587752
Spire1,-0.048094045,0.121571161,0.026951075,-0.034138763,0.049582461
Spire2,0.020685869,-0.21847301,-0.079081326,-0.387831655,-0.23263076
Spmip4,0.009718243,-0.055268927,0.218982155,0.122423873,0.036946106
Spmip6,-0.160672403,-0.12363519,-0.125188372,-0.068226426,-0.175254074
Spn,-0.182804203,-0.381875526,-0.207028196,-0.032562038,0.417309457
Spns1,-0.330505641,0.131320939,-0.073139313,-0.129637165,-0.368693046
Spns2,0.202711961,0.080777982,-0.041157877,0.058814774,0.193926702
Spock1,-0.114324256,0.216849851,-0.020503366,0.045963292,-0.065838803
Spock2,-0.145916257,0.096134239,-0.00396093,-0.01830061,-0.062833149
Spock3,-0.054862334,0.194717281,0.156416074,0.016369489,0.088255761
Spon1,0.098349791,0.211010799,-0.352581839,0.039162646,0.070273428
Spop,0.131234892,0.009787247,0.068695447,0.088294742,-0.01526774
Spopl,0.14917497,0.069526339,0.201474181,0.21691678,0.304130903
Spout1,-0.084537435,0.038144876,-0.16048018,-0.162420892,-0.020926787
Spp1,-0.67733595,-0.576059884,0.006837349,0.100969391,0.010758345
Sppl2a,0.025479166,0.150905929,-0.000484134,0.125222637,0.019046118
Sppl2b,-0.105722594,-0.33907546,-0.233469144,0.059347629,-0.114502192
Sppl3,-0.198995097,-0.087114956,-0.113461096,-0.027407478,-0.223416214
Spr,-0.288299584,0.079459574,-0.250643372,-0.369810192,-0.53216906
Spred1,0.048024923,0.127439959,0.133212312,0.294639185,0.117643133
Spred2,-0.107002312,0.130939546,0.140605436,0.227389248,0.263904826
Spred3,0.201005734,0.258372921,0.213771551,0.14330435,0.253452761
Spring1,-0.214938075,-0.154384208,-0.232662334,-0.158938382,-0.176260589
Sprn,0.028606521,0.084843691,-0.182569549,-0.035111422,-0.294779722
Sprtn,0.025592993,-0.150222194,-0.037988303,0.023035464,-0.053147092
Spry1,-0.180796258,-0.327771773,-0.19019021,-0.344872965,-0.039108776
Spry2,0.072598996,0.135772986,0.274246321,0.014583173,0.030254451
Spry4,-0.082859603,-0.015358733,0.019652396,0.206524447,-0.236125964
Spryd3,-0.233106034,-0.116579399,-0.276967152,-0.424149054,-0.441551895
Spryd4,-0.148767643,0.008727099,-0.199519989,-0.243521702,-0.26352723
Spryd7,0.256876515,0.131070117,-0.07865017,0.046204832,-0.051338781
Spsb1,-0.718921505,-0.175587403,-0.061102577,-0.227983434,-0.09798443
Spsb2,-0.237344349,0.075224248,0.022703825,-0.034580039,-0.220384897
Spsb3,0.244832003,0.069681141,-0.124340973,-0.093146346,-0.439348245
Spsb4,0.248815641,-0.156691682,0.096440918,0.076534823,-0.186502457
Spta1,-0.116047363,-0.021623497,-0.032133664,-0.030406622,-0.06789736
Sptan1,-0.101912758,0.01008061,-0.196272154,-0.133436303,-0.276105993
Sptb,-0.142093104,-0.299723476,-0.220333561,-0.040844373,-0.108934708
Sptbn1,-0.054096371,0.033663196,-0.047347433,-0.024054703,-0.053164895
Sptbn2,-0.143382607,-0.032465306,-0.346939152,-0.245030708,-0.382995528
Sptbn4,-0.306496572,-0.344845378,-0.1884355,-0.266683576,-0.010286001
Sptbn5,-0.169650325,-0.73237923,-0.079401087,-0.366926547,0.415580548
Sptlc1,0.002449353,0.417944742,0.114361626,0.060702329,-0.118490244
Sptlc2,0.132991907,0.041351195,0.04035687,0.096666857,0.053278647
Sptlc3,0.025262869,-0.47048185,-0.009043325,-0.40174641,0.015883856
Sptssa,-0.086725317,0.170252764,-0.089846985,-0.005806194,-0.060501033
Sptssb,-0.214415412,0.25094257,0.22940666,0.021405194,-0.180586484
Spty2d1,-0.042631262,-0.398317192,-0.067881852,-0.062511723,0.007764446
Sqle,0.006495644,0.081675168,-0.161807222,-0.054661602,-0.264212376
Sqor,-0.469935661,-0.104798278,-0.305197245,-0.435147445,0.0855927
Sqstm1,-0.248609133,-0.141003002,-0.428416388,-0.379703024,-0.54983165
Sra1,-0.108413192,-0.055190305,-0.148507077,-0.146952734,-0.130421301
Srbd1,-0.062194296,-0.04599695,0.025259211,-0.015842319,-0.085134841
Src,-0.520835925,-0.022600047,-0.36623054,-0.305040537,-0.249168907
Srcap,-0.217320303,-0.154220061,-0.016978882,0.058385186,0.109606763
Srcin1,-0.36236341,0.226440148,0.020490654,-0.033910105,0.027717244
Srd5a1,0.454307744,0.259814526,-0.099112729,0.020791941,-0.026291675
Srd5a3,0.153724291,-0.256198024,-0.382453284,-0.01464565,-0.043499695
Srebf1,-0.661620997,0.153903202,-0.288978884,-0.135844043,-0.306223524
Srebf2,-0.033412285,0.272135192,-0.066398234,0.081744096,-0.0765382
Srek1,0.056748067,0.135919602,0.341238559,0.248156248,0.409082282
Srek1ip1,-0.256634422,-0.423087009,0.131753481,-0.18221511,0.080198569
Srf,0.006588839,-0.253876737,-0.046120546,-0.156371436,-0.246526322
Srfbp1,0.113691221,0.261853061,-0.006976059,0.039474121,0.032306321
Srgap1,0.142631201,-0.424742928,0.325717157,-0.079470722,0.226221374
Srgap2,-0.32049165,-0.098141976,0.04672816,0.06025123,0.01496008
Srgap3,-0.198968765,0.120801906,0.089539393,0.070718135,0.030967014
Srgn,-0.064476173,-0.797559797,-0.469096233,-0.2703231,-0.352906716
Sri,0.187496442,0.08157118,0.014411562,-0.060797736,-0.062451508
Srl,0.095337234,0.133944476,-0.066363335,0.063161521,-0.148131578
Srm,-0.206059275,0.332441913,-0.131114448,-0.058281654,-0.129210467
Srp14,0.207494955,0.101669753,-0.110001282,-0.1965047,-0.263609181
Srp19,0.1205443,0.189298619,0.012780891,-0.05121958,-0.011135196
Srp54a,0.302608696,-0.024047624,0.166550604,-0.031549237,-0.111821677
Srp54b,-0.017338731,0.142936894,-0.018533206,0.334676492,0.662709033
Srp54c,0.09418549,0.148546761,-0.039298511,-0.059978163,-0.010411468
Srp68,-0.27061248,0.056004188,-0.082866409,-0.268956609,-0.177473891
Srp72,0.060061596,0.196225362,0.0914761,0.100266848,0.126854034
Srp9,-0.033946825,0.279330152,-0.100508843,-0.163228008,-0.12363734
Srpk1,-0.071433958,0.001575821,-0.028293164,0.009664683,0.023357354
Srpk2,0.095812913,0.090808217,0.145497649,0.152221904,0.156378644
Srpr,-0.021087985,-0.103585239,0.080037486,0.237454926,0.047982357
Srprb,-0.076934288,-0.285135237,-0.240164209,-0.180921784,-0.358433186
Srpx2,-0.134524451,-0.592644497,0.01130235,-0.156847719,0.219864359
Srr,-0.027731349,0.031325014,-0.086693482,-0.014560753,-0.17258456
Srrd,0.16619251,-0.220162497,-0.105842557,-0.010520097,0.121300177
Srrm1,-0.323156039,0.047388895,0.09361727,0.079845437,0.421433108
Srrm2,-0.101372859,-0.083027683,0.115773857,0.060113185,0.143855558
Srrm3,-0.17815574,-0.615987942,-0.146243939,-0.085479148,0.215169099
Srrm4,-0.09790253,0.040242804,0.185585522,0.223565273,0.345396383
Srrt,-0.104028948,-0.09249081,0.097072618,-0.169211824,-0.00218428
Srsf1,0.061193559,-0.051940894,0.041223912,-0.005252241,0.013955689
Srsf10,0.056233291,0.137865579,0.121836178,0.117023647,0.111675973
Srsf11,0.085876203,0.013521933,0.198820872,0.232519615,0.328505304
Srsf12,0.014993367,0.33759171,0.140780483,0.126533164,0.156869704
Srsf2,-0.035973817,0.171135657,-0.054687372,0.033688478,-0.034457543
Srsf3,0.215142287,0.143980916,-0.097381895,0.052012665,-0.207396999
Srsf4,0.036090254,0.22537441,-0.012010401,-0.135493949,0.063860062
Srsf5,0.135960498,0.122368378,0.121985705,0.097504754,0.204482724
Srsf6,0.122886615,0.215119378,0.089900739,0.113519843,0.154122653
Srsf7,0.012473783,0.269190256,-0.116131206,0.137231859,-0.057942571
Srsf9,-0.012700321,0.286662595,-0.017909649,0.025007309,0.048683233
Srxn1,0.092370876,0.375531322,0.081853294,-0.046782529,-0.056449483
Ss18,-0.195591349,-0.086621517,0.027127462,-0.03463382,0.143175608
Ss18l1,-0.194224244,-0.284437516,-0.095771354,-0.022233218,-0.032998345
Ss18l2,0.097632703,0.319036122,-0.042456409,-0.084176461,-0.184000974
Ssb,0.24392778,0.14556274,0.188971746,-0.039952493,0.215828024
Ssbp1,-0.08961461,0.283399065,0.056838436,0.078976963,-0.005125245
Ssbp2,0.101077545,0.084266886,0.092541593,-0.070441004,-0.138487154
Ssbp3,-0.177210691,-0.06908428,0.08733657,-0.133853334,-0.174006632
Ssbp4,0.033982903,-0.103618417,-0.208714015,-0.146912406,0.022767465
Ssh1,-0.080468624,-0.024054971,0.001651596,0.286597797,0.041751955
Ssh2,-0.117423017,-0.036824805,0.073426022,0.063693934,-0.008480784
Ssh3,-0.075295575,0.07711371,0.329772201,0.049229014,0.305181919
Ssna1,0.213693357,0.183473344,-0.084730627,-0.147995221,-0.235609721
Sspn,-0.315570956,-0.084239432,-0.117012841,-0.059876785,-0.245219382
Sspo,-0.348368775,-0.385764479,-0.142722994,-0.357348222,0.734713353
Ssr1,-0.117103202,0.147773918,0.100965645,0.083671232,-0.000407329
Ssr2,0.119514592,0.293525561,0.071796985,-0.046898547,-0.1389226
Ssr3,-0.032581488,0.003643084,-0.005141943,0.144427014,0.103070606
Ssr4,0.137878253,0.161289501,-0.112179503,-0.093755384,-0.340627473
Ssrp1,-0.192946324,-0.128484153,-0.085109469,-0.158854745,-0.095608895
Sst,0.040235815,-0.03814238,0.077160993,-0.336208524,-0.50875329
Sstr1,0.008129247,0.148298634,0.052493624,-0.018828572,-0.16657642
Sstr2,0.167346636,-0.119412757,-0.251290401,-0.19864142,-0.071053942
Sstr3,-0.268166496,0.055059111,-0.075737644,0.176835383,-0.110700625
Sstr4,-0.506759339,0.018255253,-0.241058567,-0.155289645,-0.359835228
Ssu72,0.178131091,-0.067362507,-0.125981429,-0.255591215,-0.242267759
Ssx2ip,0.005478203,0.116448437,0.01819809,-0.087888552,-0.053751509
St13,0.129053928,0.1836927,0.118500135,0.069065006,0.177599146
St14,-0.319738468,-0.475931894,-0.032776069,-0.175821109,0.092077523
St18,-0.064393417,-0.081380444,-0.276257744,0.150479672,0.122803115
St3gal1,-0.151049346,-0.039512758,-0.280790797,-0.023424066,-0.00030024
St3gal2,-0.069351898,-0.011238344,-0.093569065,-0.098876752,-0.220542362
St3gal3,-0.410670515,-0.099599832,-0.230038653,-0.306195162,-0.442794563
St3gal4,-0.138778081,-0.121714017,-0.170497551,-0.193883857,-0.28992289
St3gal5,0.005816451,-0.0126548,-0.053788368,-0.111452266,-0.154910323
St3gal6,-0.030433781,0.246132339,0.226642655,-0.081287301,0.142334076
St6gal1,-0.366102145,0.11589527,-0.15564316,-0.202287467,-0.282147893
St6gal2,0.02417581,0.103390251,0.150335052,0.033599182,-0.074167445
St6galnac2,-0.088417408,-0.15201908,0.031076733,-0.033072364,-0.069163494
St6galnac3,-0.191348282,0.032763179,0.164265585,0.269956216,0.17325533
St6galnac4,-0.019241654,-0.148532123,-0.136953756,-0.074186669,-0.396339688
St6galnac5,0.028531033,0.076828874,-0.005630244,0.165970402,0.023501143
St6galnac6,-0.279889793,-0.069400318,-0.424442425,-0.180492512,-0.535567591
St7,0.001996355,0.053086082,0.05305451,0.203881423,0.218706211
St7l,0.114125232,0.151749688,-0.005400084,0.008334678,0.056005463
St8sia1,-0.339606958,-0.16117552,0.179300244,0.165494687,0.168607916
St8sia2,-0.432839837,0.167991622,-0.010684287,-0.048441072,0.058014303
